GameID,Name,Platform,Year_of_Release,Genre,Publisher,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Global_Sales
T3732,Crash Tag Team Racing,XB,2005,Racing,Vivendi Games,69,17,7.8,11,Radical Entertainment,E10+,0.13
T3733,Gex 3: Deep Cover Gecko,N64,1999,Platform,Crave Entertainment,,,,,,,0.21
T3734,Penny Racers,PS,1996,Racing,Sony Computer Entertainment,,,,,,,0.25
T3735,Baja: Edge of Control,PS3,2008,Racing,THQ,61,21,5,11,2XL Games,E,0.21
T3736,NBA 2K7,PS3,2006,Sports,Take-Two Interactive,80,20,7.4,8,Visual Concepts,E,0.37
T3737,Swing Away Golf,PS2,2000,Sports,Electronic Arts,78,15,tbd,,T&E Soft,E,0.52
T3738,Carnival Games: Wild West 3D,3DS,2011,Misc,Take-Two Interactive,,,tbd,,Take-Two Interactive,E10+,0.09
T3739,PopStar Guitar,Wii,2008,Misc,Midway Games,,,tbd,,Broadsword Interactive,T,0.05
T3740,Jikkyou Powerful Pro Yakyuu 2013,PSP,2013,Sports,Konami Digital Entertainment,,,,,,,0.17
T3741,Crystal Castles,2600,1983,Action,Atari,,,,,,,0.77
T3742,AniMates!,DS,2007,Simulation,Lexicon Entertainment,33,4,2.5,4,Dreamcatcher,E,0.03
T3743,Nanashi no Game,DS,2008,Adventure,Square Enix,,,,,,,0.08
T3744,UFC: Tapout 2,XB,2003,Fighting,Capcom,66,14,7.3,4,DreamFactory,T,0.1
T3745,Ape Escape,PS3,2010,Platform,Sony Computer Entertainment,,,,,,,0.04
T3746,Digimon World: Dawn / Dusk,DS,2007,Role-Playing,Namco Bandai Games,,,,,,,0.31
T3747,Battlefield: Bad Company,PS3,2008,Shooter,Electronic Arts,84,50,8.1,203,EA DICE,T,1.34
T3748,Burstrick: Wake Boarding!!,PS,2000,Sports,Natsume,,,,,,,0.27
T3749,Donkey Kong Country Returns,Wii,2010,Platform,Nintendo,87,77,8.6,368,Retro Studios,E,6.44
T3750,Drake of the 99 Dragons,XB,N/A,Shooter,Unknown,22,16,1.8,37,Idol FX,T,0.07
T3751,Shin Momotarou Densetsu,SNES,1993,Role-Playing,Hudson Soft,,,,,,,0.32
T3752,Etrian Odyssey,DS,2007,Role-Playing,Nintendo,75,30,8.5,37,"Lancarse, Atlus",T,0.33
T3753,Battle Soccer: Field no Hasha,SNES,1992,Sports,Banpresto,,,,,,,0.16
T3754,WWII Aces,Wii,2008,Simulation,Destineer,41,7,5.4,18,Arcade Moon,T,0.27
T3755,Winning Post World 2010,PS3,2010,Sports,Tecmo Koei,,,,,,,0.04
T3756,Densetsu no Stafi 4,DS,2006,Platform,Nintendo,,,,,,,0.17
T3757,Dragon Quest Builders: Revive Alefgard,PSV,2016,Role-Playing,Square Enix,,,,,,,0.3
T3758,Sengoku Basara 4: Sumeragi,PS4,2015,Action,Capcom,,,,,,,0.05
T3759,Tom and Jerry: Infurnal Escape,GBA,2003,Action,Ubisoft,,,,,,,0.16
T3760,God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment,80,89,7.5,914,SCE Santa Monica,M,2.25
T3761,Fate/Unlimited Codes Portable,PSP,2009,Fighting,Capcom,,,,,,,0.05
T3762,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016,Misc,Namco Bandai Games,,,,,,,0.02
T3763,ESPN X Games Skateboarding,PS2,2001,Sports,Konami Digital Entertainment,58,15,7.8,14,KCEO,E,0.36
T3764,Harry Potter and the Goblet of Fire,GBA,2005,Action,Electronic Arts,71,9,6,8,Magic Pockets,E,0.61
T3765,Prehistorik Man,GBA,2001,Platform,THQ,69,11,tbd,,Titus Software,E,0.02
T3766,Cruis'n USA,N64,1996,Racing,Nintendo,,,,,,,1.74
T3767,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,2010,Role-Playing,Nippon Ichi Software,,,,,,,0.14
T3768,Titanfall,PC,2014,Shooter,Electronic Arts,86,29,6.2,1727,Respawn Entertainment,M,0.56
T3769,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,Capcom,,,,,,,0.61
T3770,No More Heroes: Red Zone,PS3,2011,Action,Marvelous Interactive,,,,,,,0.09
T3771,Summer Heat Beach Volleyball,PS2,2003,Sports,Acclaim Entertainment,65,21,7.7,19,Acclaim Studios Cheltenham,T,0.28
T3772,Need for Speed Underground Rivals,PSP,2005,Racing,Electronic Arts,74,36,8.5,38,Team Fusion,E,1.32
T3773,Ridge Racer Unbounded,X360,2012,Racing,Namco Bandai Games,71,59,7.7,56,Bugbear,T,0.11
T3774,Mike Tyson's Punch-Out!!,NES,1987,Fighting,Nintendo,,,,,,,3.02
T3775,Dr. Muto,GC,2002,Platform,Midway Games,63,6,tbd,,Midway,T,0.03
T3776,Blood: The Last Vampire (Joukan),PS2,2000,Adventure,Sony Computer Entertainment,,,,,,,0.09
T3777,DeathSmiles,X360,2009,Shooter,Rising Star Games,76,29,8.4,47,Cave,T,0.28
T3778,Guitar Hero 5,PS3,2009,Misc,Activision,86,54,5.7,87,Neversoft Entertainment,T,1.09
T3779,Green Day: Rock Band,Wii,2010,Misc,MTV Games,76,12,8.8,11,Harmonix Music Systems,T,0.36
T3780,Gladiator: Sword of Vengeance,PS2,2003,Action,Acclaim Entertainment,65,19,5.8,8,Acclaim Studios Manchester,M,0.12
T3781,Wade Hixton's Counter Punch,GBA,2004,Sports,"Destination Software, Inc",78,13,9.5,4,Inferno Games,T,0.01
T3782,Fast & Furious: Showdown,PS3,2013,Action,Activision,,,,,,,0.02
T3783,Metroid Fusion,GBA,2002,Action,Nintendo,92,44,9.1,200,Nintendo,E,1.68
T3784,Top Gun,PS3,2011,Simulation,505 Games,49,25,4.4,5,Doublesix,T,0.07
T3785,Nobunaga no Yabou: Kakushin with Power-Up Kit,PS2,2008,Strategy,Tecmo Koei,,,,,,,0.03
T3786,EverBlue 2,PS2,2002,Adventure,Capcom,59,21,7.5,4,Arika,E,0.03
T3787,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,2006,Misc,Nintendo,,,,,,,0.04
T3788,My Make-Up,DS,2008,Misc,Oxygen Interactive,,,tbd,,Oxygen Interactive,E,0.08
T3789,Dance Factory,PS2,2006,Action,Codemasters,56,22,5.8,8,Broadsword Interactive,E,0.03
T3790,Disgaea 4: A Promise Unforgotten,PS3,2011,Role-Playing,Nippon Ichi Software,80,39,7.8,126,Nippon Ichi Software,T,0.57
T3791,Dynasty Warriors: Gundam 3,PS3,2010,Action,Tecmo Koei,58,18,7.5,20,"Omega Force, Koei Tecmo Games",T,0.54
T3792,The Princess and the Frog,Wii,2009,Platform,Disney Interactive Studios,,,tbd,,Griptonite Games,E,0.46
T3793,Star Wars Jedi Knight II: Jedi Outcast,XB,N/A,Shooter,Activision,81,24,6.8,15,Vicarious Visions,T,0.31
T3794,Skylanders Giants,PS3,2012,Action,Activision,77,21,6.3,18,Toys for Bob,E10+,1.06
T3795,Legend of Mana,PS,1999,Role-Playing,SquareSoft,,,,,,,1.11
T3796,Metroid Prime 3: Corruption,Wii,2007,Shooter,Nintendo,90,62,8.9,491,Retro Studios,T,1.79
T3797,Sprung - A Game Where Everyone Scores,DS,2004,Adventure,Ubisoft,,,,,,,0.06
T3798,Ford Mustang: The Legend Lives,PS2,2005,Racing,Take-Two Interactive,58,5,7.3,8,Eutechnyx,E,0.29
T3799,Harukanaru Toki no Naka de 5: Kazahanaki,PSP,2012,Role-Playing,Ackkstudios,,,,,,,0.03
T3800,Army Rescue,Wii,2009,Shooter,UFO Interactive,,,tbd,,"UFO Interactive, CyberPlanet Interactive Public Co., Ltd.",E,0.02
T3801,Harvest Moon DS Cute (US sales),DS,2005,Simulation,Marvelous Interactive,,,,,,,0.28
T3802,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PS,2000,Sports,Konami Digital Entertainment,,,,,,,0.15
T3803,Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,2005,Action,Konami Digital Entertainment,,,,,,,0.13
T3804,Dead or Alive 2,PS2,2000,Fighting,Tecmo Koei,,,,,,,1
T3805,Science Papa,Wii,2009,Misc,Activision,,,tbd,,Activision,E,0.13
T3806,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,DS,2007,Action,Takara Tomy,,,,,,,0.05
T3807,Blue Dragon: Awakened Shadow,DS,2009,Role-Playing,Namco Bandai Games,63,27,6.6,10,Tri-Crescendo,E10+,0.1
T3808,Jissen Pachinko Hisshouhou! CR Sakura Taisen,PS2,2007,Misc,Sega,,,,,,,0.02
T3809,Madden NFL 2002,XB,N/A,Sports,Unknown,90,16,8.1,8,EA Sports,E,0.58
T3810,FIFA 2000,PS,1998,Sports,Electronic Arts,,,,,,,1.87
T3811,Atari Anthology,PS2,2004,Misc,Atari,66,12,4.3,6,Digital Eclipse,E,0.4
T3812,Rocket Power: Beach Bandits,GC,2002,Platform,THQ,53,6,tbd,,Evolution Games,E,0.23
T3813,Slayers,SNES,1994,Role-Playing,Banpresto,,,,,,,0.12
T3814,Kirby's Adventure,NES,1993,Platform,Nintendo,,,,,,,1.75
T3815,Animal Kingdom: Wildlife Expedition,Wii,2009,Adventure,Natsume,,,tbd,,Success,E,0.07
T3816,Deal or No Deal: Special Edition,DS,2010,Misc,Zoo Games,,,tbd,,Zoo Games,E,0.03
T3817,Tales of the Tempest,DS,2006,Role-Playing,Namco Bandai Games,,,,,,,0.18
T3818,Fighters Uncaged,X360,2010,Fighting,Ubisoft,32,38,4.6,23,Ubisoft,T,0.6
T3819,Worldwide Soccer Manager 2006,PC,2004,Sports,Sega,89,20,,,Sports Interactive,E,0.02
T3820,Pro Yakyuu Team o Tsukurou! 2,PS2,2003,Sports,Sega,,,,,,,0.23
T3821,Epic Mickey: Power of Illusion,3DS,2012,Action,Disney Interactive Studios,,,,,,,0.49
T3822,Star Wars: Battlefront,PS2,2004,Shooter,LucasArts,82,36,8.7,142,Pandemic Studios,T,3.61
T3823,Densha De Go!,PS,1997,Simulation,Taito,,,,,,,1.09
T3824,MVP Baseball 2004,GC,2004,Sports,Electronic Arts,89,25,8.5,11,EA Sports,E,0.26
T3825,Fantastic Four: Rise of the Silver Surfer,PS2,2007,Action,Take-Two Interactive,36,7,6.4,17,7 Studios,T,0.39
T3826,PlayStation Move Heroes,PS3,2011,Platform,Sony Computer Entertainment,53,39,6.1,16,Nihilistic,E10+,0.17
T3827,Risen 2: Dark Waters,PC,2012,Role-Playing,Deep Silver,69,51,5.6,751,Piranha Bytes,M,0.22
T3828,Nobunaga no Yabou: Ranseiki,PS2,2002,Strategy,Tecmo Koei,,,,,,,0.13
T3829,Uncharted 4: A Thief's End,PS4,2016,Shooter,Sony Computer Entertainment,93,113,7.9,7064,Naughty Dog,T,5.38
T3830,The Fairly Odd Parents: Shadow Showdown,GBA,2004,Platform,THQ,,,,,,,0.34
T3831,Young Justice: Legacy,3DS,2013,Action,Namco Bandai Games,,,7.1,7,Farsight Studios,E10+,0.03
T3832,MVP Baseball 2005,PS2,2005,Sports,Electronic Arts,87,25,8.6,47,EA Sports,E,1.54
T3833,Resident Evil (Remake),GC,2002,Action,Capcom,,,,,,,1.42
T3834,Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,PSP,2011,Strategy,Acquire,,,,,,,0.08
T3835,Emergency Mayhem,Wii,2008,Racing,Codemasters,40,21,4.3,4,Supersonic Software,T,0.02
T3836,The X Files: Resist or Serve,PS2,2004,Adventure,Vivendi Games,67,31,8.4,8,Black Ops Entertainment,M,0.12
T3837,The Price is Right,Wii,2008,Misc,Ubisoft,,,4.3,9,Ludia Inc.,E,0.82
T3838,Einhänder,PS,1997,Shooter,SquareSoft,,,,,,,0.31
T3839,MX vs. ATV Unleashed: On the Edge,PSP,2006,Racing,THQ,68,22,8.1,7,Rainbow Studios,E,0.69
T3840,WWF SmackDown! Just Bring It,PS2,2001,Fighting,THQ,,,,,,,2.79
T3841,Risen 3: Titan Lords,PS3,2014,Role-Playing,Deep Silver,36,8,3.7,77,Piranha Bytes,M,0.08
T3842,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,2010,Sports,Sega,,,,,,,0.34
T3843,Whiteout,XB,2002,Racing,Konami Digital Entertainment,58,4,tbd,,Konami,T,0.03
T3844,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,PS3,2013,Simulation,Namco Bandai Games,,,,,,,0.04
T3845,Dark Void,X360,2010,Action,Capcom,59,69,6,61,Airtight Games,T,0.31
T3846,Press Your Luck 2010 Edition,Wii,2009,Misc,Ubisoft,,,tbd,,Ludia Inc.,E,0.35
T3847,Tom Clancy's Rainbow Six 3,PS2,2004,Shooter,Ubisoft,70,34,8.2,17,Ubisoft Shanghai,M,0.81
T3848,Jewels of the Tropical Lost Island,DS,2010,Puzzle,Storm City Games,,,tbd,,City Interactive,E,0.23
T3849,Sonic Heroes,PS2,2003,Platform,Sega,64,29,7.8,94,Sonic Team,E,2.96
T3850,Pro Yaky? Spirits 5,PS3,2008,Sports,Konami Digital Entertainment,,,,,,,0.11
T3851,Final Fantasy V Advance,GBA,2006,Role-Playing,Nintendo,83,25,7.2,75,TOSE,E,0.26
T3852,Squeeballs Party,DS,2009,Puzzle,Performance Designed Products,,,tbd,,Eiconic Games,E10+,0.17
T3853,Junjou Romanchika: Koi no Doki Doki Daisakusen,PS2,2008,Adventure,Marvelous Interactive,,,,,,,0.01
T3854,Counter-Strike: Source,PC,2004,Shooter,Vivendi Games,88,9,8.9,9851,Valve Software,M,0.08
T3855,Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000,Platform,Nintendo,,,,,,,0.28
T3856,Cabela's Outdoor Adventures (2006),PS2,2005,Sports,Zoo Digital Publishing,,,8.9,17,Sand Grain Studios,T,0.35
T3857,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,2000,Strategy,Namco Bandai Games,,,,,,,0.57
T3858,WRC: FIA World Rally Championship,PSP,2005,Racing,Sony Computer Entertainment,67,18,7.8,19,Traveller's Tales,E,0.03
T3859,Super Mario Bros.,GB,1999,Platform,Nintendo,,,,,,,5.07
T3860,Ace Attorney Investigations 2,DS,2011,Adventure,Capcom,,,,,,,0.26
T3861,Yokai Watch 3,3DS,2016,Action,Level 5,,,,,,,1.33
T3862,Hasbro Family Game Night Fun Pack,X360,2011,Misc,Electronic Arts,,,tbd,,Electronic Arts,E,0.07
T3863,Cats & Dogs: The Revenge of Kitty Galore,DS,2010,Action,505 Games,,,,,,,0.11
T3864,Aegis of Earth: Protonovus Assault,PS3,2016,Action,PQube,,,tbd,,Acquire,T,0.02
T3865,Minecraft,PSV,2014,Misc,Sony Computer Entertainment Europe,,,,,,,1.96
T3866,Tony Hawk's Proving Ground,Wii,2007,Sports,Activision,57,8,6.2,19,Page 44 Studios,T,0.25
T3867,Daikaijyuu Monogatari II,SNES,1996,Role-Playing,Hudson Soft,,,,,,,0.12
T3868,NCAA Football 2004,PS2,2003,Sports,Electronic Arts,94,15,8.8,81,EA Sports,E,1.67
T3869,Jampack Winter 2003 (RP-M),PS2,2003,Misc,Sony Computer Entertainment,,,,,,,0.46
T3870,Super Dodgeball Brawlers (jp sales),DS,2008,Sports,Arc System Works,,,,,,,0.03
T3871,Sonic & All-Stars Racing Transformed,X360,2012,Racing,Sega,,,,,,,0.58
T3872,Serious Sam HD: Gold Edition,PC,2010,Shooter,Devolver Digital,,,,,,,0.02
T3873,We Love Golf!,Wii,2007,Sports,Capcom,,,,,,,0.24
T3874,Rapala Pro Bass Fishing 2010,PS3,2010,Sports,Activision,,,8.5,4,FUN Labs,E,0.27
T3875,The Legend of Zelda: Oracle of Ages,GB,2001,Action,Nintendo,,,,,,,1.92
T3876,Shin Chan Contra ¡Los Plastas!,DS,2009,Platform,505 Games,,,,,,,0.07
T3877,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,SNES,1994,Platform,Konami Digital Entertainment,,,,,,,0.36
T3878,Kung Fu Panda,DS,2008,Action,Activision,,,,,,,1.25
T3879,From Russia With Love,XB,2005,Action,Electronic Arts,71,34,8.8,12,Electronic Arts,T,0.2
T3880,Fast & Furious: Showdown,X360,2013,Action,Activision,,,,,,,0.03
T3881,My Pet Shop,DS,2008,Simulation,Square Enix,60,10,tbd,,Taito Corporation,E,0.06
T3882,Big League Sports,Wii,2008,Sports,Activision,,,1.4,10,Koolhaus Games,E,0.1
T3883,FIFA Soccer 11,PC,2010,Sports,Electronic Arts,83,16,7.7,102,EA Sports,E,0.18
T3884,DoDonPachi Resurrection,X360,2010,Shooter,Rising Star Games,77,10,8.6,16,Cave,,0.05
T3885,Star Wars: Bounty Hunter,GC,2002,Shooter,LucasArts,67,20,7.6,16,LucasArts,T,0.26
T3886,F.E.A.R.,X360,2006,Shooter,Vivendi Games,85,44,7.3,131,Day 1 Studios,M,0.34
T3887,Samurai Shodown III,NG,1995,Fighting,SNK,,,,,,,0.08
T3888,SBK: Snowboard Kids,DS,2005,Sports,Rising Star Games,63,14,6.5,4,Racjin,E,0.02
T3889,PixelJunk Monsters Deluxe,PSP,2010,Strategy,Sony Computer Entertainment,86,27,7.9,32,Q-Games,E,0.12
T3890,Terraria,3DS,2016,Action,505 Games,71,6,7.1,21,Re-Logic,T,0.09
T3891,NBA Street: Showdown,PSP,2005,Sports,Electronic Arts,75,25,8.5,15,EA Canada,E,0.22
T3892,NHL 07,PS2,2006,Sports,Electronic Arts,76,11,4.6,51,EA Sports,E10+,0.51
T3893,The Awakened Fate Ultimatum,PS3,2014,Role-Playing,Nippon Ichi Software,65,20,7.3,23,Nippon Ichi Software,T,0.02
T3894,Burnout 3: Takedown,XB,2004,Racing,Electronic Arts,94,76,7.2,139,Criterion Games,T,1.31
T3895,Bomberman Party Edition,PS,1998,Puzzle,Virgin Interactive,79,6,8.3,6,Metro,E,0.12
T3896,Castlevania: Lament of Innocence,PS2,2003,Action,Konami Digital Entertainment,79,45,8.4,74,KCET,M,0.94
T3897,Remington Great American Bird Hunt,Wii,2009,Sports,Mastiff,,,tbd,,Kouyousha,T,0.43
T3898,Supreme Commander,X360,2008,Strategy,505 Games,56,24,5.7,19,Hellbent Games,E10+,0.09
T3899,WipEout XL,PS,1996,Racing,Psygnosis,93,8,8.7,20,Psygnosis,,0.25
T3900,Scarface: The World is Yours,Wii,2007,Action,Vivendi Games,71,23,8.4,29,Radical Entertainment,M,0.14
T3901,Nobunaga's Ambition: Iron Triangle,PS2,2006,Strategy,Tecmo Koei,76,8,8,7,Koei,E10+,0.09
T3902,Mega Man X7,PS2,2003,Action,Capcom,58,30,5.1,38,"Valuewave Co.,Ltd.",E,0.58
T3903,Musou Tourou,PSP,2009,Strategy,Nippon Ichi Software,,,,,,,0.01
T3904,Space Invaders,2600,N/A,Shooter,Atari,,,,,,,2.53
T3905,Lumo,PSV,2016,Puzzle,Rising Star Games,,,tbd,,Triple Eh? Ltd,E10+,0.01
T3906,The Conveni 4,PS2,2006,Simulation,Hamster Corporation,,,,,,,0.02
T3907,Mortal Kombat: Deadly Alliance,GBA,2002,Fighting,Midway Games,81,12,8.8,9,Criterion Games,M,0.01
T3908,Stubbs the Zombie in Rebel Without a Pulse,XB,2005,Action,THQ,75,55,8.1,16,Wideload Games Inc.,M,0.11
T3909,LEGO Star Wars: The Video Game,PC,2005,Action,Eidos Interactive,,,,,,,0.02
T3910,Batman: Vengeance,GBA,2001,Adventure,Ubisoft,68,8,tbd,,Ubisoft Montreal,E,0.18
T3911,NBA 2K16,X360,2015,Sports,Take-Two Interactive,,,3.2,24,Visual Concepts,E,0.94
T3912,Harley-Davidson: Road Trip,Wii,2010,Racing,Destineer,,,tbd,,Destineer,E,0.03
T3913,Fossil Fighters: Champions,DS,2010,Role-Playing,Nintendo,68,8,7.1,11,"RED Entertainment, Artdink",E,0.67
T3914,Inazuma Eleven,DS,2008,Role-Playing,Nintendo,,,,,,,0.53
T3915,Fishing Master,Wii,2007,Misc,Konami Digital Entertainment,58,9,8.1,9,Hudson Soft,E,0.31
T3916,Pro Yakyuu Greatest Nine '97,SAT,1997,Sports,Sega,,,,,,,0.21
T3917,RealSports Boxing,2600,1986,Sports,Atari,,,,,,,0.29
T3918,WWE SmackDown vs Raw 2008,PS3,2007,Fighting,THQ,74,27,7.3,41,Yuke's,T,1.33
T3919,Tiger Woods PGA Tour 06,X360,2005,Sports,Electronic Arts,71,36,7.4,8,EA Sports,E,0.31
T3920,One Piece: Romance Dawn - Bouken no Yoake,3DS,2013,Fighting,Namco Bandai Games,,,,,,,0.08
T3921,The Voice,PS3,2014,Action,Activision,,,tbd,,Activision,,0.03
T3922,NCAA GameBreaker 2001,PS2,2000,Sports,Sony Computer Entertainment,57,9,tbd,,989 Sports,E,0.15
T3923,FIFA Soccer 11,PS2,2010,Sports,Electronic Arts,,,6.6,7,EA Sports,E,0.76
T3924,Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,93,30,5.5,1849,BioWare,M,1.42
T3925,Donkey Kong Junior,2600,1981,Platform,Atari,,,,,,,0.97
T3926,SD Gundam G Generation World,Wii,2011,Strategy,Namco Bandai Games,,,,,,,0.05
T3927,Summon Night EX-Thesis: Yoake no Tsubasa,PS2,2005,Role-Playing,Banpresto,,,,,,,0.16
T3928,Call of Juarez: The Cartel,PS3,2011,Shooter,Ubisoft,45,42,5.5,74,Techland,M,0.29
T3929,America's Next Top Model,DS,2008,Action,Eidos Interactive,,,tbd,,Arts Software,E10+,0.1
T3930,Yoshi's Cookie,GB,1992,Puzzle,Nintendo,,,,,,,1.68
T3931,Hannah Montana: Spotlight World Tour,PS2,2008,Action,Disney Interactive Studios,,,tbd,,Avalanche Software,E,0.28
T3932,Jampack Winter 2001,PS2,2001,Misc,Sony Computer Entertainment,,,tbd,,,,0.72
T3933,Metal Slug X,PS,2001,Shooter,Virgin Interactive,85,9,8.8,31,ProSoft,T,0.09
T3934,Sub Rebellion,PS2,2002,Simulation,Metro 3D,71,14,tbd,,Racjin,T,0.08
T3935,Codename: Panzers Complete Collection,PC,2016,Strategy,Nordic Games,,,,,,,0.01
T3936,Guilty Gear Judgment,PSP,2006,Fighting,Majesco Entertainment,77,17,6.6,8,Arc System Works,T,0.16
T3937,Sound Novel Tsukuru,SNES,1996,Misc,ASCII Entertainment,,,,,,,0.08
T3938,MLB 12: The Show,PSV,2012,Sports,Sony Computer Entertainment,76,15,7.8,42,SCEA San Diego Studios,E,0.19
T3939,NBA Live 2005,PS2,2004,Sports,Electronic Arts,84,21,8.1,44,EA Canada,E,2.59
T3940,Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,Ubisoft,79,75,7.2,334,Ubisoft Paris,M,1.47
T3941,Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari,DS,2007,Role-Playing,Banpresto,,,,,,,0.08
T3942,Castlevania II: Simon's Quest,NES,1987,Platform,Konami Digital Entertainment,,,,,,,0.93
T3943,Resident Evil 4 HD,XOne,2016,Shooter,Capcom,,,,,,,0.02
T3944,Magician's Quest: Town of Magic,3DS,2012,Simulation,Konami Digital Entertainment,,,,,,,0.21
T3945,LEGO Marvel Super Heroes,PSV,2013,Action,Warner Bros. Interactive Entertainment,,,,,,,0.51
T3946,Mai-Otome Hime: Otome Butou Shi,PS2,2006,Fighting,Sunrise Interactive,,,,,,,0.02
T3947,SingStar Motown,PS2,2009,Misc,Sony Computer Entertainment,,,,,,,0.44
T3948,Fight Night Round 3,XB,2006,Fighting,Electronic Arts,83,32,9,21,EA Chicago,T,0.33
T3949,Call of Duty: The War Collection,X360,2010,Shooter,Activision,,,tbd,,"Treyarch, Infinity Ward",M,0.06
T3950,Gundam the 3D Battle,3DS,2011,Action,Namco Bandai Games,,,,,Namco Bandai Games,,0.08
T3951,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,PS3,2011,Action,THQ,,,,,,,0.08
T3952,ZhuZhu Pets 2: Featuring The Wild Bunch,DS,2010,Simulation,Activision,,,tbd,,Activision,E,0.54
T3953,Rapala Pro Fishing,PS2,2004,Sports,Zoo Digital Publishing,59,6,8.7,32,Activision,E,0.36
T3954,El Tigre: The Adventures of Manny Rivera,DS,2007,Platform,THQ,53,5,tbd,,THQ,E,0.09
T3955,Power Play Pool,DS,2006,Sports,System 3 Arcade Software,,,tbd,,System 3,E,0.04
T3956,Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,74,25,7.5,362,Ubisoft,M,0.08
T3957,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,2009,Racing,System 3 Arcade Software,,,,,,,0.02
T3958,Call of Duty: Modern Warfare 2,PC,2009,Shooter,Activision,86,40,4.2,6430,Infinity Ward,M,0.88
T3959,Sengoku Basara 2 Heroes,Wii,2007,Action,Capcom,,,,,,,0.01
T3960,The Warriors,PSP,2007,Action,Take-Two Interactive,81,36,7.8,21,"Rockstar Toronto, Rockstar Leeds",M,0.27
T3961,Despicable Me: The Game,PSP,2010,Platform,D3Publisher,,,,,,,0.16
T3962,The Sims 3: Seasons,PC,2012,Simulation,Electronic Arts,73,12,7.5,48,The Sims Studio,T,0.16
T3963,Yu-Gi-Oh! GX: Tag Force 2,PSP,2007,Strategy,Konami Digital Entertainment,,,,,,,0.41
T3964,uDraw Studio: Instant Artist,X360,2011,Misc,THQ,54,5,5.7,6,THQ,E,0.02
T3965,Pikmin 2,GC,2004,Strategy,Nintendo,90,54,9.1,137,Nintendo,E,1.2
T3966,Midway Arcade Treasures 3,XB,2005,Misc,Midway Games,68,29,tbd,,Digital Eclipse,E,0.08
T3967,TNA iMPACT!,PS2,2008,Fighting,Midway Games,,,,,,,0.22
T3968,Sword Art Online: Lost Song,PS4,2015,Role-Playing,Namco Bandai Games,63,32,6.3,60,"Bandai Namco Games, Artdink",T,0.25
T3969,Warriors Orochi,PSP,2008,Action,Tecmo Koei,62,13,6.6,10,"Omega Force, Koei Canada",T,0.2
T3970,Infinite Stratos 2: Ignition Hearts,PS3,2014,Adventure,5pb,,,,,,,0.03
T3971,SWAT: Global Strike Team,PS2,2003,Shooter,Vivendi Games,69,21,7.8,16,Argonaut Games,M,0.32
T3972,Final Fantasy Collection,PS,1999,Role-Playing,Square,,,,,,,0.45
T3973,South Park: The Stick of Truth,X360,2014,Role-Playing,Ubisoft,82,33,8.4,363,Obsidian Entertainment,M,0.92
T3974,Mary-Kate and Ashley: Winners Circle,PS,2001,Action,Acclaim Entertainment,,,,,,,0.14
T3975,Ape Escape 3,PS2,2005,Platform,Sony Computer Entertainment,77,51,8.5,22,SCE Japan Studio,E10+,0.13
T3976,Marvel Nemesis: Rise of the Imperfects,PSP,2005,Fighting,Electronic Arts,58,15,8.7,30,EA Canada,T,0.32
T3977,Backyard NFL Football,Wii,2007,Sports,Atari,,,,,,,0.03
T3978,Space Invaders Extreme 2,DS,2009,Shooter,Square Enix,82,38,7.1,8,Taito Corporation,E,0.19
T3979,American Girl: Julie Finds a Way,DS,2007,Adventure,THQ,,,tbd,,Webfoot Technologies,E,0.1
T3980,Starry ? Sky: After Autumn,PSP,2011,Misc,Aqua Plus,,,,,,,0.01
T3981,Order Up!!,3DS,2011,Action,Funbox Media,,,,,,,0.01
T3982,SimAnimals Africa,DS,2009,Simulation,Electronic Arts,,,tbd,,Electronic Arts,E,0.1
T3983,The BIGS,PS2,2007,Sports,Take-Two Interactive,71,4,4.8,4,Blue Castle Games,E,0.51
T3984,Angry Birds Trilogy,X360,2012,Action,Activision,63,13,3.5,27,"Rovio Mobile, Rovio Entertainment",E,0.26
T3985,The Sims 2,PS2,2005,Simulation,Electronic Arts,75,31,4.4,166,Maxis,T,0.81
